label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
C,0.4984184801578522,0.25020962953567505,-0.030938975512981415,0.9975650310516357,0.4650515019893646,0.328688383102417,0.20053531229496002,0.9937191605567932,0.4493156671524048,0.3234916031360626,-0.11540314555168152,0.999676525592804,0.4332481622695923,0.46250858902931213,-0.1611148864030838,0.9810277223587036,0.459060937166214,0.4655112624168396,0.18889136612415314,0.03760022297501564,0.5117787718772888,0.4469856023788452,-0.12411841005086899,0.9658408761024475,0.5073850154876709,0.4677572250366211,-0.001981922425329685,0.1555023044347763,0.45436012744903564,0.6263464689254761,0.09769419580698013,0.9202673435211182,0.45641422271728516,0.6261997222900391,-0.09759654849767685,0.9343533515930176
C,0.4982582628726959,0.2502122223377228,-0.044123947620391846,0.9976705312728882,0.4662736654281616,0.3293296694755554,0.20329587161540985,0.9941574335098267,0.4493217468261719,0.32348304986953735,-0.11047261953353882,0.9996850490570068,0.4331461191177368,0.4710357189178467,-0.13665319979190826,0.981174111366272,0.4646047353744507,0.4697047173976898,0.18594792485237122,0.04114732891321182,0.5131462216377258,0.4662626385688782,-0.10208846628665924,0.9657542109489441,0.5130782127380371,0.4846913516521454,-0.03688634932041168,0.17792806029319763,0.4565521478652954,0.6250122785568237,0.09749078005552292,0.9233632683753967,0.45639413595199585,0.6240602731704712,-0.09737136960029602,0.9362055659294128
C,0.49791043996810913,0.2504536807537079,-0.07086176425218582,0.9979281425476074,0.467051237821579,0.32948946952819824,0.2003379613161087,0.9948239326477051,0.4491328001022339,0.32315102219581604,-0.12634390592575073,0.9997162818908691,0.43410709500312805,0.4801028072834015,-0.14694339036941528,0.9822739362716675,0.46999919414520264,0.4699145555496216,0.20231419801712036,0.0449552945792675,0.5145652890205383,0.5076824426651001,-0.11504452675580978,0.9661545753479004,0.5146116614341736,0.5008060336112976,0.0036283975932747126,0.18880721926689148,0.4585534334182739,0.6242088079452515,0.10012682527303696,0.928570568561554,0.45438602566719055,0.6235784888267517,-0.09999092668294907,0.940389096736908
C,0.49791187047958374,0.250827431678772,-0.08857406675815582,0.9981770515441895,0.46421533823013306,0.3292674720287323,0.19294780492782593,0.9954521656036377,0.44990575313568115,0.32322224974632263,-0.14578314125537872,0.9997432231903076,0.4356481432914734,0.48348698019981384,-0.14952708780765533,0.982282280921936,0.46761050820350647,0.4705671966075897,0.24030137062072754,0.048641469329595566,0.5141270160675049,0.5461058020591736,-0.14058510959148407,0.9614209532737732,0.5034964084625244,0.5351653099060059,0.11559919267892838,0.18432845175266266,0.45601579546928406,0.6234415769577026,0.10799884796142578,0.9347266554832458,0.45440471172332764,0.6228838562965393,-0.10788699984550476,0.9451658725738525
C,0.4979395270347595,0.2509045898914337,-0.10913224518299103,0.9983989000320435,0.4614351987838745,0.32775697112083435,0.17078621685504913,0.9960126280784607,0.45079147815704346,0.3249598741531372,-0.16338112950325012,0.9997636675834656,0.436834454536438,0.49095770716667175,-0.17149235308170319,0.9816620945930481,0.46172693371772766,0.4713728725910187,0.22832900285720825,0.05171589553356171,0.5110290050506592,0.5774461627006531,-0.14729531109333038,0.9547823071479797,0.4972726106643677,0.5572224855422974,0.09318452328443527,0.18024399876594543,0.45421451330184937,0.6228106617927551,0.10832266509532928,0.9400487542152405,0.45433950424194336,0.6229502558708191,-0.10823531448841095,0.9492101669311523
C,0.4980733096599579,0.25097572803497314,-0.15005584061145782,0.9985340237617493,0.4610327184200287,0.3269820213317871,0.15335680544376373,0.996101975440979,0.45100483298301697,0.3275996446609497,-0.18530185520648956,0.9997777938842773,0.4369465112686157,0.4964090883731842,-0.19334585964679718,0.9806407690048218,0.4610590934753418,0.47141948342323303,0.18982237577438354,0.04844577983021736,0.5017252564430237,0.5971653461456299,-0.15562987327575684,0.9449104070663452,0.49430879950523376,0.570124626159668,0.06905613839626312,0.16280710697174072,0.45255178213119507,0.6247882843017578,0.10919252038002014,0.9416385889053345,0.4537062644958496,0.6259180903434753,-0.10913379490375519,0.9516191482543945
C,0.4980734586715698,0.2509823441505432,-0.15981021523475647,0.9985619783401489,0.46110570430755615,0.326484739780426,0.1426231414079666,0.9959802627563477,0.451210081577301,0.3278351426124573,-0.19880154728889465,0.9997851252555847,0.4374221861362457,0.4983319342136383,-0.20830921828746796,0.980261504650116,0.4606224596500397,0.4717801511287689,0.17452006042003632,0.04615047946572304,0.49803319573402405,0.6060316562652588,-0.1671411693096161,0.9397333264350891,0.4900988042354584,0.5755488276481628,0.05701497569680214,0.15258005261421204,0.45147836208343506,0.6267821788787842,0.11034466326236725,0.9411683678627014,0.4536619186401367,0.6284930109977722,-0.11030597984790802,0.952567458152771
C,0.4983002245426178,0.25103431940078735,-0.15655682981014252,0.9986100196838379,0.46157747507095337,0.32559821009635925,0.13611017167568207,0.9959920644760132,0.4514366686344147,0.32733723521232605,-0.19823937118053436,0.9998011589050293,0.4373379051685333,0.4973950684070587,-0.21477659046649933,0.9809065461158752,0.46236202120780945,0.4713151156902313,0.17133305966854095,0.04515169933438301,0.48909685015678406,0.6143717169761658,-0.19372114539146423,0.9373877048492432,0.49081170558929443,0.578217089176178,0.05608130246400833,0.1411643624305725,0.45144107937812805,0.6265409588813782,0.10973338037729263,0.9419242143630981,0.45314401388168335,0.6283687353134155,-0.10970142483711243,0.9549633264541626
C,0.49861758947372437,0.25132888555526733,-0.15853264927864075,0.9985642433166504,0.46299707889556885,0.32491403818130493,0.14346908032894135,0.9957224130630493,0.4520551264286041,0.32659628987312317,-0.19383807480335236,0.9998127818107605,0.43498939275741577,0.49624162912368774,-0.2087320238351822,0.9810495972633362,0.4620233178138733,0.47065144777297974,0.17563515901565552,0.042198821902275085,0.4897148311138153,0.6055797934532166,-0.1915963590145111,0.9330906271934509,0.4890058934688568,0.5751971006393433,0.054602548480033875,0.12721410393714905,0.4516068696975708,0.6273464560508728,0.11038178950548172,0.9410077333450317,0.45307302474975586,0.6291444897651672,-0.11034874618053436,0.9563637375831604
C,0.4999316930770874,0.25209465622901917,-0.09502507001161575,0.9982256889343262,0.4613777697086334,0.323067843914032,0.16783715784549713,0.9956274628639221,0.45218193531036377,0.3257094919681549,-0.18573829531669617,0.9998194575309753,0.4323553442955017,0.4935815930366516,-0.209236741065979,0.9803966879844666,0.45913806557655334,0.46996110677719116,0.21113218367099762,0.03950491547584534,0.49185311794281006,0.5922808051109314,-0.18104328215122223,0.9293149709701538,0.48921358585357666,0.566165566444397,0.09983629733324051,0.11623190343379974,0.45246681571006775,0.6285305023193359,0.1130990982055664,0.9397174119949341,0.45457369089126587,0.630689799785614,-0.11305250227451324,0.9561655521392822
C,0.5004979372024536,0.2526048719882965,-0.059201598167419434,0.9981947541236877,0.45993512868881226,0.32226401567459106,0.19690538942813873,0.9958247542381287,0.45268309116363525,0.32540780305862427,-0.1584031879901886,0.9998224973678589,0.43240946531295776,0.4898374080657959,-0.19110704958438873,0.9802504181861877,0.45767179131507874,0.46991828083992004,0.24276794493198395,0.03925236314535141,0.4979446232318878,0.5701653957366943,-0.17777830362319946,0.928625226020813,0.4915618896484375,0.5564436912536621,0.12968696653842926,0.1138799712061882,0.4523421823978424,0.6267831921577454,0.11482715606689453,0.9412825107574463,0.45656096935272217,0.6292844414710999,-0.11474338173866272,0.9565648436546326
C,0.5008178949356079,0.2542642652988434,-0.03844472020864487,0.9979704022407532,0.4593116044998169,0.32240030169487,0.19535835087299347,0.9959301948547363,0.4528781473636627,0.3234778642654419,-0.14989155530929565,0.9998234510421753,0.4317828416824341,0.4872739911079407,-0.17738182842731476,0.9804177284240723,0.4534429907798767,0.46989625692367554,0.2302974909543991,0.03819786384701729,0.5077056288719177,0.5195925235748291,-0.13970240950584412,0.9305007457733154,0.4980030655860901,0.5208090543746948,0.11376021802425385,0.10932282358407974,0.4520096778869629,0.6267696022987366,0.11434046179056168,0.940517246723175,0.4566303789615631,0.629037082195282,-0.11423814296722412,0.9550888538360596
C,0.5011591911315918,0.2547973692417145,-0.017518483102321625,0.997665286064148,0.4663623571395874,0.3264293968677521,0.20885232090950012,0.9959303736686707,0.45234739780426025,0.32159924507141113,-0.11440874636173248,0.9997996687889099,0.4298672676086426,0.48031216859817505,-0.16003361344337463,0.9804090261459351,0.4646228551864624,0.4740865230560303,0.1899934709072113,0.041094522923231125,0.510298490524292,0.4673316776752472,-0.13543418049812317,0.9357709288597107,0.5145263075828552,0.48679569363594055,-0.007092671934515238,0.13603882491588593,0.452978253364563,0.624973475933075,0.10556852072477341,0.9378023743629456,0.4563204050064087,0.6254181265830994,-0.10546794533729553,0.9505383968353271
C,0.5012431740760803,0.25592663884162903,-0.016896868124604225,0.9972778558731079,0.46516385674476624,0.32623663544654846,0.20199540257453918,0.9949220418930054,0.4534311890602112,0.32154035568237305,-0.11391381174325943,0.9997761249542236,0.4301967918872833,0.47072628140449524,-0.15669775009155273,0.9797026515007019,0.45326361060142517,0.4691925644874573,0.16635668277740479,0.03836096450686455,0.511596143245697,0.4246930181980133,-0.10183845460414886,0.9387001395225525,0.5093876719474792,0.4424525499343872,-0.00018769872258417308,0.12755323946475983,0.4511423707008362,0.6242519617080688,0.1023721992969513,0.9307402968406677,0.4569740891456604,0.6256330013275146,-0.10229391604661942,0.9450601935386658
C,0.5011875629425049,0.25611987709999084,-0.046485986560583115,0.9971555471420288,0.4635967016220093,0.32581230998039246,0.18591241538524628,0.9943175315856934,0.45320579409599304,0.32264918088912964,-0.12260559946298599,0.9997516870498657,0.43113744258880615,0.46643340587615967,-0.18154805898666382,0.9793353080749512,0.4519006311893463,0.46552690863609314,0.16850954294204712,0.03661446273326874,0.5093143582344055,0.4081714153289795,-0.15585578978061676,0.9430341124534607,0.5017739534378052,0.4368216395378113,0.03392600640654564,0.12303715199232101,0.451055109500885,0.6249548196792603,0.09789030998945236,0.9281709790229797,0.45579829812049866,0.6271505355834961,-0.09784582257270813,0.9423871040344238
C,0.5011007785797119,0.25605398416519165,-0.04686401039361954,0.9969854354858398,0.46319830417633057,0.32583287358283997,0.1840902715921402,0.9940404891967773,0.45301851630210876,0.3233340084552765,-0.12423393130302429,0.9997332096099854,0.4321933090686798,0.46604999899864197,-0.1930069625377655,0.9788286089897156,0.45222723484039307,0.46537530422210693,0.18189793825149536,0.035399530082941055,0.5076079368591309,0.40458089113235474,-0.18834000825881958,0.9455162286758423,0.49463802576065063,0.45192408561706543,0.08394500613212585,0.11766829341650009,0.4514869153499603,0.6249608397483826,0.09706398844718933,0.9274325370788574,0.455877423286438,0.6271010041236877,-0.09701940417289734,0.941679060459137
C,0.5001904964447021,0.2535748779773712,-0.06512989848852158,0.9968352317810059,0.46364110708236694,0.32580336928367615,0.1797935515642166,0.9935045838356018,0.4527897834777832,0.3234999477863312,-0.12682555615901947,0.9996882677078247,0.43269726634025574,0.462204247713089,-0.21073025465011597,0.9781450629234314,0.4526437520980835,0.4650537371635437,0.19060508906841278,0.03391775116324425,0.5049952268600464,0.40336063504219055,-0.22364671528339386,0.9500606060028076,0.49137818813323975,0.4596310257911682,0.08809027820825577,0.11082115769386292,0.45222780108451843,0.6244673728942871,0.09657235443592072,0.9257102608680725,0.4556805193424225,0.6266191005706787,-0.0965319350361824,0.9400644302368164
C,0.4995793104171753,0.2517227828502655,-0.07781770825386047,0.9969788193702698,0.4633582532405853,0.3258321285247803,0.17430150508880615,0.993108868598938,0.4526214003562927,0.3239794075489044,-0.12739259004592896,0.9996586441993713,0.43364042043685913,0.4613688290119171,-0.20961564779281616,0.9772008061408997,0.4522920250892639,0.4647429287433624,0.18299689888954163,0.032353416085243225,0.5040792226791382,0.4027208983898163,-0.2101479023694992,0.9521326422691345,0.4886511564254761,0.4613034725189209,0.08042636513710022,0.10429136455059052,0.4523424506187439,0.625150203704834,0.09662827849388123,0.9243104457855225,0.4553511440753937,0.6269229650497437,-0.09658633172512054,0.9390977621078491
C,0.49900001287460327,0.25163301825523376,-0.07156039029359818,0.9970952868461609,0.46309688687324524,0.3262012302875519,0.175166517496109,0.9926549792289734,0.4525000751018524,0.3247115910053253,-0.12260472774505615,0.9996406435966492,0.43423718214035034,0.4613954424858093,-0.18069687485694885,0.9768127202987671,0.4523785412311554,0.46426618099212646,0.15693552792072296,0.03176666051149368,0.5043020844459534,0.4073590040206909,-0.1380435675382614,0.9529207944869995,0.4923349618911743,0.43667885661125183,0.016491906717419624,0.10227242112159729,0.45259031653404236,0.6256490349769592,0.09583601355552673,0.9237956404685974,0.455222487449646,0.6272649168968201,-0.09579813480377197,0.9391278624534607
C,0.49848514795303345,0.25159767270088196,-0.0718596875667572,0.9971808195114136,0.46327340602874756,0.3264845013618469,0.17655633389949799,0.9923121929168701,0.4524311423301697,0.3246608078479767,-0.12294059246778488,0.9996346235275269,0.43406352400779724,0.4611448645591736,-0.18475207686424255,0.9772952795028687,0.45316070318222046,0.4633006751537323,0.16061705350875854,0.031882233917713165,0.5046789646148682,0.4098100960254669,-0.16534410417079926,0.9539746642112732,0.4935062825679779,0.43371713161468506,0.01572558283805847,0.10505609214305878,0.4526844620704651,0.6255837678909302,0.0960066094994545,0.9225999712944031,0.45508840680122375,0.6272720694541931,-0.09596733748912811,0.9382564425468445
C,0.4979250133037567,0.2507380247116089,-0.07065841555595398,0.997168242931366,0.46361589431762695,0.3275071978569031,0.17905814945697784,0.9920478463172913,0.45252662897109985,0.32454898953437805,-0.12658005952835083,0.999610960483551,0.4325757920742035,0.4617883563041687,-0.22422653436660767,0.9778844118118286,0.45216792821884155,0.46304622292518616,0.18033230304718018,0.031670942902565,0.5079495310783386,0.43225160241127014,-0.2547067403793335,0.9556664228439331,0.5003175735473633,0.4447290003299713,0.04626215994358063,0.10658052563667297,0.4523812532424927,0.6253898739814758,0.09624098986387253,0.9194207787513733,0.4545772969722748,0.6271113753318787,-0.09619738161563873,0.935280442237854
C,0.497345507144928,0.25069189071655273,-0.05559904873371124,0.9972836375236511,0.4651793837547302,0.3279329836368561,0.19776944816112518,0.9925939440727234,0.4523574411869049,0.3242312967777252,-0.12011117488145828,0.9996215105056763,0.42986661195755005,0.4688228964805603,-0.17231208086013794,0.9789704084396362,0.4575788080692291,0.46797528862953186,0.1873735636472702,0.03331531584262848,0.5106420516967773,0.46576112508773804,-0.16292153298854828,0.9570418000221252,0.5082047581672668,0.4794127345085144,0.0099857859313488,0.12060748040676117,0.4527057111263275,0.6225009560585022,0.09877192974090576,0.9207044839859009,0.45472273230552673,0.6231619119644165,-0.09869959950447083,0.9353914260864258
C,0.4969928562641144,0.2512006163597107,-0.06863443553447723,0.9975841641426086,0.46739619970321655,0.32868075370788574,0.20019838213920593,0.9935164451599121,0.4516071081161499,0.3222382664680481,-0.12167559564113617,0.9996590614318848,0.43139320611953735,0.4764710068702698,-0.15841244161128998,0.9804552793502808,0.46351808309555054,0.4690375030040741,0.22295618057250977,0.03926297649741173,0.5129655599594116,0.5020133852958679,-0.13778579235076904,0.958693265914917,0.5117599964141846,0.5034273266792297,0.07101520895957947,0.13760389387607574,0.4537813365459442,0.620560348033905,0.10189490765333176,0.9266949892044067,0.4541282653808594,0.6208782196044922,-0.10178973525762558,0.9396666288375854
C,0.5021091103553772,0.25865811109542847,0.003813996445387602,0.9972548484802246,0.4593505263328552,0.3283674418926239,0.20252352952957153,0.994274377822876,0.453500896692276,0.3229658603668213,-0.14943507313728333,0.9996813535690308,0.4359673857688904,0.48555779457092285,-0.17199227213859558,0.9815645217895508,0.45496055483818054,0.469992071390152,0.2536672055721283,0.04320397973060608,0.5138848423957825,0.5402083992958069,-0.14152224361896515,0.9580160975456238,0.4996732473373413,0.5294841527938843,0.17208833992481232,0.13229204714298248,0.4478307366371155,0.6199970841407776,0.10959448665380478,0.9297779202461243,0.4560125172138214,0.6201844215393066,-0.10940034687519073,0.9412017464637756
C,0.5043630003929138,0.26386481523513794,0.013435527682304382,0.9968382716178894,0.45634809136390686,0.32723701000213623,0.20689186453819275,0.994547963142395,0.45453473925590515,0.3237653970718384,-0.15401601791381836,0.9996882677078247,0.4369131326675415,0.4876965284347534,-0.18126258254051208,0.9818468689918518,0.4523952305316925,0.46963924169540405,0.25547873973846436,0.04406164959073067,0.5140644907951355,0.552976131439209,-0.1522412896156311,0.9567505121231079,0.4935958683490753,0.5332515239715576,0.17235001921653748,0.12559524178504944,0.44620922207832336,0.6199400424957275,0.11307819932699203,0.9308661222457886,0.4564497172832489,0.6202659010887146,-0.11288413405418396,0.9418284296989441
C,0.5083508491516113,0.2631776034832001,0.002525938441976905,0.995226263999939,0.4550498425960541,0.3270297646522522,0.20846763253211975,0.9947744011878967,0.45649683475494385,0.324176162481308,-0.17701727151870728,0.9996928572654724,0.43763267993927,0.49090397357940674,-0.21622592210769653,0.9812952876091003,0.44680166244506836,0.4737582802772522,0.24163386225700378,0.0413907915353775,0.5093719959259033,0.583564281463623,-0.18276220560073853,0.9507047533988953,0.4863693416118622,0.5618839859962463,0.1459566205739975,0.10980954766273499,0.4453824460506439,0.6209978461265564,0.12024852633476257,0.9328478574752808,0.456417977809906,0.6216968297958374,-0.12008455395698547,0.943060040473938
C,0.5087839961051941,0.262599378824234,-0.05199046432971954,0.9910978078842163,0.45574983954429626,0.32826629281044006,0.14618030190467834,0.9937441349029541,0.45660829544067383,0.32884109020233154,-0.21398301422595978,0.9996488094329834,0.4383203387260437,0.5006383061408997,-0.2505265474319458,0.9782686829566956,0.4477728605270386,0.4778866171836853,0.17297974228858948,0.03746553137898445,0.5017421841621399,0.6109175682067871,-0.206597238779068,0.9359522461891174,0.48501572012901306,0.5769906044006348,0.08942744135856628,0.0949234813451767,0.4457484483718872,0.6302938461303711,0.11949433386325836,0.9229192733764648,0.4560698866844177,0.6324900388717651,-0.11933887004852295,0.9381423592567444
C,0.5086405277252197,0.2626075744628906,-0.08164598792791367,0.9803298711776733,0.4569815993309021,0.3292010724544525,0.12662042677402496,0.9917120337486267,0.45647430419921875,0.3314681947231293,-0.2440769076347351,0.9995724558830261,0.43916383385658264,0.5040426850318909,-0.2889048159122467,0.9753760099411011,0.4531632959842682,0.47862812876701355,0.1534758359193802,0.03442378342151642,0.48838138580322266,0.6287342309951782,-0.2630491554737091,0.9234297275543213,0.4789801239967346,0.5922165513038635,0.06979969888925552,0.08319108188152313,0.44816839694976807,0.635827362537384,0.11748722195625305,0.9071983098983765,0.45541128516197205,0.6377562880516052,-0.11734567582607269,0.9300000667572021
C,0.5091802477836609,0.26250383257865906,-0.0765845999121666,0.9717048406600952,0.4593104124069214,0.32891950011253357,0.1267366260290146,0.9906066060066223,0.4560942053794861,0.3306862413883209,-0.23885506391525269,0.9995423555374146,0.4390147924423218,0.5014652013778687,-0.28343915939331055,0.9744678735733032,0.457206130027771,0.4766629934310913,0.15094560384750366,0.032625485211610794,0.48213666677474976,0.6296058297157288,-0.2592712938785553,0.9194109439849854,0.47669920325279236,0.5894185304641724,0.06376251578330994,0.07529067248106003,0.4496515691280365,0.6359213590621948,0.11706610769033432,0.899324893951416,0.45394617319107056,0.6369574069976807,-0.1169213354587555,0.9276005625724792
C,0.5094406604766846,0.26241353154182434,-0.07501177489757538,0.9688127040863037,0.4593571424484253,0.3285519480705261,0.12436345219612122,0.9901473522186279,0.4561425745487213,0.33059000968933105,-0.2339199334383011,0.9995296001434326,0.4387630522251129,0.5015186071395874,-0.27659398317337036,0.9737406969070435,0.455965518951416,0.47541454434394836,0.1462888866662979,0.03157472610473633,0.4830433428287506,0.6283959746360779,-0.25066184997558594,0.9159734845161438,0.4730191230773926,0.590889036655426,0.058559954166412354,0.0709296390414238,0.449653685092926,0.6355504393577576,0.11552213132381439,0.8951690793037415,0.453762412071228,0.6366173624992371,-0.11537698656320572,0.926285982131958
C,0.5100774765014648,0.2622668445110321,-0.027361318469047546,0.9676986336708069,0.45851045846939087,0.3277035653591156,0.17276911437511444,0.9902871251106262,0.4562433958053589,0.32967624068260193,-0.21066883206367493,0.9995421171188354,0.4372587203979492,0.4992976784706116,-0.24910828471183777,0.9723690748214722,0.45182862877845764,0.4742894470691681,0.19349098205566406,0.029957881197333336,0.48701974749565125,0.6136585474014282,-0.20972424745559692,0.910269558429718,0.4737415909767151,0.5851708650588989,0.0934806764125824,0.06380674988031387,0.44950321316719055,0.6352401375770569,0.11975851655006409,0.8954164981842041,0.4537176489830017,0.6360489726066589,-0.11960813403129578,0.9276273846626282
C,0.5113475322723389,0.26218172907829285,0.014769675210118294,0.9700779914855957,0.4543877840042114,0.3239392340183258,0.20361532270908356,0.9911946058273315,0.457668662071228,0.3246835172176361,-0.16598878800868988,0.9995611310005188,0.4365938901901245,0.4861164391040802,-0.20831339061260223,0.9728050827980042,0.44415581226348877,0.4693959951400757,0.23459993302822113,0.03078646957874298,0.5055893063545227,0.5634406805038452,-0.18185117840766907,0.911930501461029,0.4766432046890259,0.5441974401473999,0.13880665600299835,0.059741705656051636,0.44695261120796204,0.6306553483009338,0.12037359178066254,0.9000999927520752,0.45516014099121094,0.6315566897392273,-0.1202298030257225,0.9301785826683044
C,0.5112929940223694,0.2630486786365509,0.019931964576244354,0.9725568294525146,0.45556673407554626,0.31998273730278015,0.20119982957839966,0.9918305277824402,0.45744788646698,0.3189597725868225,-0.1534823775291443,0.9995376467704773,0.4352057874202728,0.48007825016975403,-0.21001486480236053,0.9736292362213135,0.45038190484046936,0.46452584862709045,0.23455946147441864,0.03430613502860069,0.5136048793792725,0.514503538608551,-0.21205595135688782,0.9176696538925171,0.5054405927658081,0.5118681788444519,0.13597063720226288,0.06298725306987762,0.4465060830116272,0.6263605356216431,0.11427877843379974,0.9037808775901794,0.4553140103816986,0.6274875998497009,-0.11405769735574722,0.9315803647041321
C,0.5115547776222229,0.26291537284851074,0.026779966428875923,0.974213182926178,0.46284615993499756,0.32018521428108215,0.20471417903900146,0.9918299317359924,0.45551055669784546,0.31563878059387207,-0.1286538988351822,0.9994896054267883,0.42996281385421753,0.4665456712245941,-0.17107728123664856,0.9737100601196289,0.45409536361694336,0.4648686647415161,0.17820701003074646,0.03438181057572365,0.5139696002006531,0.45694392919540405,-0.12213984876871109,0.9215834736824036,0.5082060694694519,0.47178366780281067,-0.00671343132853508,0.07227342575788498,0.4510747492313385,0.6240071654319763,0.10199049115180969,0.9027916789054871,0.4557008147239685,0.6227229237556458,-0.10180248320102692,0.9289054274559021
C,0.5120317935943604,0.2615424692630768,0.02665792778134346,0.9741628766059875,0.46490293741226196,0.3201821744441986,0.2108965963125229,0.9914546608924866,0.4554452896118164,0.3153665363788605,-0.130693256855011,0.9994407296180725,0.430106520652771,0.4638739228248596,-0.19183774292469025,0.9745243787765503,0.4540194869041443,0.46135953068733215,0.2297729104757309,0.034902334213256836,0.5124847888946533,0.4321751892566681,-0.22100192308425903,0.9258602261543274,0.5040938258171082,0.46205246448516846,0.12363946437835693,0.07127448916435242,0.45120128989219666,0.6224287748336792,0.10291469097137451,0.9011972546577454,0.45573583245277405,0.6219266057014465,-0.10271671414375305,0.9269769787788391
C,0.5122459530830383,0.2605898678302765,0.017603494226932526,0.978185772895813,0.4668310582637787,0.3192538321018219,0.19872169196605682,0.99210125207901,0.4532504677772522,0.3156162202358246,-0.13618308305740356,0.999474823474884,0.4311995208263397,0.46068647503852844,-0.12853115797042847,0.9753267765045166,0.45560136437416077,0.45508673787117004,0.12676295638084412,0.03626661375164986,0.5062723159790039,0.399845689535141,0.03763154149055481,0.9304549098014832,0.4984331727027893,0.4008723497390747,-0.054517440497875214,0.0822136178612709,0.4536050260066986,0.6224741339683533,0.09896452724933624,0.9098449945449829,0.45380252599716187,0.6222925782203674,-0.09879884123802185,0.9322186708450317
C,0.5123379826545715,0.2601481080055237,0.023359812796115875,0.9816346764564514,0.46378442645072937,0.31786051392555237,0.19604526460170746,0.9928142428398132,0.4526335299015045,0.315276563167572,-0.13430586457252502,0.9995166063308716,0.4334135949611664,0.4551517963409424,-0.12493351101875305,0.9758350849151611,0.4517989158630371,0.4530543088912964,0.13130541145801544,0.03835177794098854,0.5021263957023621,0.3977885842323303,0.03964171186089516,0.9319827556610107,0.49139732122421265,0.3986818194389343,-0.044535696506500244,0.08965501189231873,0.45385271310806274,0.6226188540458679,0.10015169531106949,0.9168789386749268,0.4546366333961487,0.6225383877754211,-0.09999959915876389,0.9366644024848938
C,0.51225745677948,0.260649710893631,0.023571209982037544,0.9842702746391296,0.4632575809955597,0.3187139630317688,0.19654549658298492,0.9930940866470337,0.4521348774433136,0.3153717517852783,-0.13369470834732056,0.9995218515396118,0.4339926242828369,0.4553208649158478,-0.13006745278835297,0.9752079844474792,0.4516207277774811,0.4534406363964081,0.14313293993473053,0.03863593190908432,0.5017842650413513,0.3980861306190491,0.02726432867348194,0.931726336479187,0.49149036407470703,0.40006497502326965,-0.021059542894363403,0.0949355885386467,0.4542733430862427,0.6244913935661316,0.10001944750547409,0.9205427765846252,0.45475685596466064,0.6239317655563354,-0.09986040741205215,0.9382253289222717
C,0.5121252536773682,0.26124680042266846,0.025018654763698578,0.9853500723838806,0.4630357027053833,0.3188793659210205,0.19907546043395996,0.9932155013084412,0.45197969675064087,0.31568652391433716,-0.13282053172588348,0.9995280504226685,0.4339981973171234,0.4549161195755005,-0.12934988737106323,0.9751622676849365,0.45094263553619385,0.45303961634635925,0.15310685336589813,0.038949429988861084,0.5023135542869568,0.39900538325309753,0.023922892287373543,0.9326127767562866,0.4919297397136688,0.3982047140598297,6.208013655850664e-05,0.09667757898569107,0.4544034004211426,0.6248704791069031,0.10024288296699524,0.9219564199447632,0.45467185974121094,0.6245021224021912,-0.10008504986763,0.9388437271118164
C,0.509996235370636,0.2625138461589813,0.024521777406334877,0.985979437828064,0.4628061056137085,0.318986177444458,0.20041197538375854,0.9930388927459717,0.45165666937828064,0.31707558035850525,-0.12782499194145203,0.9995065331459045,0.433765172958374,0.4561120569705963,-0.18199557065963745,0.9756029844284058,0.44963720440864563,0.4515112042427063,0.24118369817733765,0.03994114696979523,0.5049092769622803,0.4075113534927368,-0.158345565199852,0.9367843866348267,0.49057960510253906,0.4155054986476898,0.18409252166748047,0.09544683992862701,0.45385974645614624,0.6248490810394287,0.0998048186302185,0.9197917580604553,0.4541693925857544,0.6251538395881653,-0.0996466800570488,0.9367762804031372
C,0.5079753994941711,0.26218804717063904,0.02732906863093376,0.9849197864532471,0.4621497690677643,0.32073691487312317,0.21074242889881134,0.9920665621757507,0.45224127173423767,0.3176552355289459,-0.1255531907081604,0.99946129322052,0.43259137868881226,0.458863765001297,-0.21018272638320923,0.9772409200668335,0.4460556209087372,0.45450398325920105,0.24441000819206238,0.038053859025239944,0.5115238428115845,0.4291694164276123,-0.23161724209785461,0.9425367116928101,0.48780420422554016,0.47153717279434204,0.14632457494735718,0.08455965667963028,0.4502435326576233,0.6215459108352661,0.1016782820224762,0.9140980839729309,0.45424285531044006,0.6222366094589233,-0.1015000119805336,0.9333220720291138
