label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v,right_knee_angle,left_knee_angle
M,0.47464683651924133,0.2536047697067261,-0.24249543249607086,0.9999978542327881,0.48405399918556213,0.3342246115207672,0.06626654416322708,0.9999396800994873,0.4244301915168762,0.33950549364089966,-0.1770445853471756,0.9999989867210388,0.45201095938682556,0.5942226648330688,0.10005714744329453,0.9996945858001709,0.42752552032470703,0.5977133512496948,-0.10011342167854309,0.9999852180480957,0.40509289503097534,0.7386379241943359,0.2132585048675537,0.7822403907775879,0.4913400113582611,0.7692717909812927,-0.18257375061511993,0.9958754181861877,0.34842777252197266,0.8198326230049133,0.45316675305366516,0.9530126452445984,0.5294622182846069,0.9590288400650024,-0.1347116231918335,0.9981189370155334,0.3351438343524933,0.8316230177879333,0.47543394565582275,0.9543845057487488,0.5273134708404541,0.9847930073738098,-0.1324118822813034,0.9909279346466064,0.3708743751049042,0.8825918436050415,0.43449580669403076,0.9490389227867126,0.5674421191215515,0.9985612630844116,-0.24009400606155396,0.9961040616035461,170.9558501051015,163.08722288626052
M,0.47570478916168213,0.2577854096889496,-0.2310764640569687,0.9999978542327881,0.48488667607307434,0.3360763490200043,0.07184763997793198,0.9999383091926575,0.42452049255371094,0.3400402367115021,-0.1702008694410324,0.9999989867210388,0.45205384492874146,0.5962863564491272,0.09996191412210464,0.9996799826622009,0.42756426334381104,0.5979993343353271,-0.10001327097415924,0.9999848008155823,0.40546324849128723,0.7413749098777771,0.21374930441379547,0.7782341241836548,0.4936175048351288,0.7683631181716919,-0.1875465214252472,0.9957646727561951,0.3483559489250183,0.8205502033233643,0.4431554079055786,0.9518881440162659,0.5295071005821228,0.959269642829895,-0.15111331641674042,0.9980822801589966,0.33491581678390503,0.8316094875335693,0.4643859267234802,0.953967273235321,0.5273099541664124,0.9852626919746399,-0.15010204911231995,0.9909164309501648,0.3708604574203491,0.8825812339782715,0.425037145614624,0.9478515386581421,0.5675169825553894,0.9985194206237793,-0.25741592049598694,0.9960216283798218,169.45483859188104,162.00074138127243
M,0.4757694602012634,0.25965580344200134,-0.22864016890525818,0.9999977946281433,0.48656854033470154,0.3380283713340759,0.07731476426124573,0.9999357461929321,0.4247393310070038,0.34174203872680664,-0.16251081228256226,0.9999989867210388,0.4520719051361084,0.5991516709327698,0.099991075694561,0.9996684789657593,0.4275738000869751,0.5995433330535889,-0.10004040598869324,0.9999843239784241,0.4068421423435211,0.7453401684761047,0.20691174268722534,0.7769826054573059,0.49591997265815735,0.7679523825645447,-0.1922268271446228,0.995754063129425,0.3483531177043915,0.8212690949440002,0.435489296913147,0.951689600944519,0.5295361876487732,0.9599316716194153,-0.1542520821094513,0.9980840682983398,0.33491238951683044,0.8314783573150635,0.4565877616405487,0.953942060470581,0.5272487998008728,0.9854872226715088,-0.15292412042617798,0.9909507632255554,0.37085697054862976,0.8826181292533875,0.4173242151737213,0.9474751353263855,0.5674517750740051,0.9985442161560059,-0.25883105397224426,0.9960137009620667,167.84298780857324,159.5842036130462
M,0.47580212354660034,0.2607407569885254,-0.2264929562807083,0.9999977350234985,0.48777973651885986,0.3403260111808777,0.08143910020589828,0.9999316930770874,0.4250417947769165,0.34327101707458496,-0.1586446911096573,0.9999989867210388,0.45209527015686035,0.6019068956375122,0.10010045766830444,0.9996507167816162,0.42758387327194214,0.6012924313545227,-0.10014554113149643,0.9999836683273315,0.40796372294425964,0.7481732368469238,0.2044949233531952,0.7748296856880188,0.49740391969680786,0.7673225998878479,-0.19521065056324005,0.9957423210144043,0.34834468364715576,0.8219048976898193,0.4338511526584625,0.9512718319892883,0.5295947194099426,0.9607012867927551,-0.15633775293827057,0.9980948567390442,0.33490753173828125,0.831246554851532,0.4550110995769501,0.9538700580596924,0.527176022529602,0.985850989818573,-0.15490388870239258,0.9910497069358826,0.3708511292934418,0.8826436400413513,0.41551458835601807,0.9468122720718384,0.5672551393508911,0.9985756874084473,-0.2606450319290161,0.9960237145423889,166.6430520300636,157.83081252265492
M,0.47657033801078796,0.2731981873512268,-0.2510848045349121,0.9999978542327881,0.48916274309158325,0.35175374150276184,0.07688309252262115,0.9999324679374695,0.4254198372364044,0.3569292724132538,-0.17361611127853394,0.999998927116394,0.45390206575393677,0.611575186252594,0.10269391536712646,0.9996553659439087,0.4285810589790344,0.6096596121788025,-0.10274706035852432,0.9999843835830688,0.41102853417396545,0.7571899890899658,0.2219550460577011,0.7831486463546753,0.5036118030548096,0.7646868228912354,-0.21595445275306702,0.9960143566131592,0.34813886880874634,0.827176034450531,0.45333024859428406,0.9532676339149475,0.5301739573478699,0.9609360694885254,-0.1847858726978302,0.9982627034187317,0.3343365788459778,0.8312320709228516,0.4749939441680908,0.9559171199798584,0.5271686911582947,0.9860477447509766,-0.18386973440647125,0.9915624260902405,0.37100309133529663,0.8832903504371643,0.4395875632762909,0.949358344078064,0.5668770670890808,0.9992738962173462,-0.2895084619522095,0.9963462352752686,161.8818337785392,154.463113066017
D,0.4862254858016968,0.37250789999961853,-0.2217337042093277,0.9999972581863403,0.49858731031417847,0.44537967443466187,0.07438331842422485,0.9999451637268066,0.43247631192207336,0.456779807806015,-0.13937874138355255,0.9999988079071045,0.46555161476135254,0.7050350308418274,0.09439152479171753,0.9998693466186523,0.43592581152915955,0.6991379857063293,-0.09439472109079361,0.9999943971633911,0.4373354911804199,0.8574803471565247,0.19493263959884644,0.8898471593856812,0.5345754027366638,0.7688866853713989,-0.25420767068862915,0.9981606602668762,0.35772475600242615,0.8242866396903992,0.44742390513420105,0.9667559266090393,0.5356714725494385,0.9691870212554932,-0.19941836595535278,0.9991876482963562,0.34299832582473755,0.8126429319381714,0.47282710671424866,0.9685524702072144,0.5263760089874268,0.9911772012710571,-0.19322676956653595,0.9952788949012756,0.36827927827835083,0.8896329998970032,0.4544723331928253,0.9664663076400757,0.569875180721283,1.0078891515731812,-0.26892444491386414,0.9983465671539307,125.57516922898256,77.85250838072149
D,0.4898045063018799,0.3907977044582367,-0.22468221187591553,0.9999954700469971,0.5021939873695374,0.46612128615379333,0.06371880322694778,0.9999448657035828,0.43402644991874695,0.47510913014411926,-0.1372934728860855,0.9999983310699463,0.4683004319667816,0.7179151177406311,0.09184900671243668,0.9998997449874878,0.4387896656990051,0.7145188450813293,-0.09182442724704742,0.999995768070221,0.4368119239807129,0.8728324770927429,0.18370912969112396,0.8963364958763123,0.5382378697395325,0.7770704627037048,-0.24690605700016022,0.9983960390090942,0.36350715160369873,0.8250933289527893,0.4362868070602417,0.9649118781089783,0.5367686748504639,0.9700068831443787,-0.18361124396324158,0.9991950988769531,0.35046201944351196,0.8106650710105896,0.4619765877723694,0.966214656829834,0.5270008444786072,0.9910215139389038,-0.17650552093982697,0.9952049851417542,0.36730897426605225,0.8897650241851807,0.4446866512298584,0.9649835228919983,0.5689270496368408,1.00925612449646,-0.24989672005176544,0.9983935356140137,121.73306087380101,68.41555596757095
D,0.4907139539718628,0.3981642723083496,-0.21525800228118896,0.9999953508377075,0.5025046467781067,0.47236037254333496,0.06573446840047836,0.9999493360519409,0.43440476059913635,0.48323357105255127,-0.13265211880207062,0.9999982714653015,0.46842628717422485,0.7236480712890625,0.09157945215702057,0.9999057054519653,0.438993364572525,0.7200213670730591,-0.09154617041349411,0.9999958872795105,0.43687960505485535,0.8781384825706482,0.17382121086120605,0.8964060544967651,0.5388422608375549,0.779043972492218,-0.24357248842716217,0.9984067678451538,0.36559465527534485,0.8251190185546875,0.41443324089050293,0.9619917273521423,0.5372914671897888,0.9699887037277222,-0.18123993277549744,0.9991549253463745,0.35229429602622986,0.810184895992279,0.4389730989933014,0.9638213515281677,0.5278113484382629,0.9906764626502991,-0.17425508797168732,0.995063304901123,0.36706045269966125,0.8894291520118713,0.4245589077472687,0.962463915348053,0.5688828229904175,1.0093462467193604,-0.244817852973938,0.9983165860176086,120.12282301214205,64.90034887721048
D,0.49127334356307983,0.3999600410461426,-0.21538889408111572,0.9999954104423523,0.5024850368499756,0.4736822843551636,0.06840460002422333,0.9999518990516663,0.4347061514854431,0.48350080847740173,-0.1328141689300537,0.9999982714653015,0.46838876605033875,0.7258886098861694,0.091641366481781,0.9999097585678101,0.43903931975364685,0.7223049402236938,-0.09160708636045456,0.9999960064888,0.4369884729385376,0.8807703852653503,0.17793937027454376,0.8963757753372192,0.5392839312553406,0.7802742719650269,-0.24395158886909485,0.9984213709831238,0.3659859895706177,0.8255935907363892,0.4250362813472748,0.9607182741165161,0.5373890399932861,0.9706534743309021,-0.18135493993759155,0.9991468191146851,0.35290324687957764,0.8102372288703918,0.4501416087150574,0.9628555178642273,0.5279894471168518,0.9910228848457336,-0.17438991367816925,0.9950421452522278,0.3670523166656494,0.889468252658844,0.43089187145233154,0.9614068865776062,0.5694974660873413,1.0095478296279907,-0.2474001944065094,0.9983002543449402,119.46962358816975,63.60948533198976
D,0.491451233625412,0.40477490425109863,-0.21466092765331268,0.9999952912330627,0.5026307702064514,0.47730791568756104,0.07386640459299088,0.9999553561210632,0.4348399341106415,0.4875026345252991,-0.12985731661319733,0.9999982118606567,0.4683488607406616,0.7304842472076416,0.0920700654387474,0.9999169111251831,0.4391247034072876,0.7265250086784363,-0.09203697741031647,0.9999962449073792,0.43744778633117676,0.8860463500022888,0.17736183106899261,0.8969537019729614,0.5397958755493164,0.7818937301635742,-0.24701809883117676,0.9984497427940369,0.3663712441921234,0.8271845579147339,0.42674028873443604,0.9578724503517151,0.5375300645828247,0.971121609210968,-0.1877482831478119,0.9991375803947449,0.3536093533039093,0.811134934425354,0.4526066184043884,0.9609813094139099,0.528245747089386,0.991507351398468,-0.1806398183107376,0.9950692653656006,0.3670041859149933,0.8894206285476685,0.43947920203208923,0.9589991569519043,0.5703219175338745,1.0094388723373413,-0.24977430701255798,0.998276948928833,118.12458305386264,61.60532780552293
D,0.4913959801197052,0.40412595868110657,-0.21423502266407013,0.9999951124191284,0.5027506947517395,0.47741490602493286,0.07371766865253448,0.9999557733535767,0.43500199913978577,0.48739364743232727,-0.12940584123134613,0.999998152256012,0.46830156445503235,0.731353223323822,0.091984823346138,0.9999188184738159,0.4391618072986603,0.7269852161407471,-0.09195344895124435,0.9999963045120239,0.4375118613243103,0.8861861824989319,0.17807221412658691,0.8955180048942566,0.5398328900337219,0.7823686599731445,-0.24736933410167694,0.9984422326087952,0.366285115480423,0.82790607213974,0.4289909899234772,0.9555486440658569,0.5377005338668823,0.9716852903366089,-0.18787315487861633,0.9991159439086914,0.3537460267543793,0.8118582963943481,0.45479974150657654,0.9592633247375488,0.5285301208496094,0.9917391538619995,-0.18070785701274872,0.9950048327445984,0.36688145995140076,0.8892462849617004,0.4405514895915985,0.9568620920181274,0.5707743167877197,1.0096092224121094,-0.24982984364032745,0.9982308149337769,118.1717428059012,61.955797810431896
D,0.491527795791626,0.40697652101516724,-0.21609185636043549,0.999994695186615,0.5027747750282288,0.47963833808898926,0.07191231846809387,0.999957799911499,0.43513810634613037,0.49031150341033936,-0.13091173768043518,0.9999980330467224,0.46814924478530884,0.7343525886535645,0.09197920560836792,0.9999226331710815,0.43918272852897644,0.7294835448265076,-0.09194634854793549,0.9999964237213135,0.43795719742774963,0.8882173895835876,0.1794990450143814,0.8936358094215393,0.540138304233551,0.7833037972450256,-0.24899108707904816,0.9984179735183716,0.36649706959724426,0.8293073773384094,0.43125081062316895,0.9508147239685059,0.5382077097892761,0.9719842672348022,-0.18791216611862183,0.9990642070770264,0.3546213209629059,0.8134986758232117,0.45750540494918823,0.9558635354042053,0.5292277336120605,0.9922890663146973,-0.1807194948196411,0.9948433637619019,0.3660716116428375,0.8886376619338989,0.444726824760437,0.9525823593139648,0.5708253383636475,1.0096684694290161,-0.24983912706375122,0.9981356859207153,117.47621176735913,61.60043301088922
D,0.49161458015441895,0.40935420989990234,-0.21802061796188354,0.9999945759773254,0.5027660131454468,0.4811171293258667,0.07173679769039154,0.9999591112136841,0.43514111638069153,0.492557555437088,-0.13127365708351135,0.9999979734420776,0.46813738346099854,0.735265851020813,0.09199009835720062,0.9999241828918457,0.4391811788082123,0.7309478521347046,-0.09195752441883087,0.9999964237213135,0.43807998299598694,0.8894363641738892,0.17497682571411133,0.8942446112632751,0.5404372811317444,0.7835410237312317,-0.25031477212905884,0.998404324054718,0.3669559359550476,0.8299277424812317,0.42538315057754517,0.9489912390708923,0.5384873151779175,0.9719775319099426,-0.18812987208366394,0.9990388751029968,0.3549756407737732,0.8143343329429626,0.45113998651504517,0.9546391367912292,0.5296468734741211,0.9923331141471863,-0.1808226853609085,0.9947689175605774,0.36567753553390503,0.8877068758010864,0.43719682097435,0.9508693218231201,0.5710576176643372,1.0095672607421875,-0.24979916214942932,0.9980912804603577,116.85481661052819,61.11330330493252
D,0.4915964603424072,0.4089662432670593,-0.2194945067167282,0.9999944567680359,0.50276118516922,0.48181232810020447,0.07160439342260361,0.9999607801437378,0.43526118993759155,0.4930533766746521,-0.13169518113136292,0.9999978542327881,0.4681321084499359,0.7355854511260986,0.0920708030462265,0.9999277591705322,0.43916767835617065,0.7317804098129272,-0.0920376181602478,0.9999964833259583,0.43830427527427673,0.8899844884872437,0.1749592274427414,0.8945698738098145,0.5403519868850708,0.7844592928886414,-0.2524828016757965,0.9984037280082703,0.36756327748298645,0.830747127532959,0.42692437767982483,0.945827066898346,0.5386857390403748,0.9736597537994385,-0.19115591049194336,0.999012291431427,0.3551459312438965,0.8124715685844421,0.4530976712703705,0.9522936940193176,0.5298584699630737,0.9943308234214783,-0.18397706747055054,0.9946804046630859,0.3652888238430023,0.8872706890106201,0.4394439458847046,0.9479586482048035,0.5725859999656677,1.0093903541564941,-0.25358083844184875,0.9980462193489075,116.99794568301789,60.991825364259434
D,0.49169132113456726,0.410377562046051,-0.2280123382806778,0.9999944567680359,0.5027571320533752,0.4825313985347748,0.06595072895288467,0.9999622702598572,0.43525129556655884,0.4947454333305359,-0.13910064101219177,0.9999978542327881,0.4682421386241913,0.7359744310379028,0.09253887087106705,0.9999297857284546,0.43921083211898804,0.7323229312896729,-0.09250947088003159,0.999996542930603,0.4383072555065155,0.8904064297676086,0.18193410336971283,0.8952188491821289,0.540639340877533,0.784994900226593,-0.24909177422523499,0.9984164237976074,0.36806172132492065,0.8309293389320374,0.4340735077857971,0.9450956583023071,0.5386877655982971,0.973694384098053,-0.18615873157978058,0.9990100860595703,0.3552401661872864,0.8119810223579407,0.46001335978507996,0.9517623782157898,0.5298566222190857,0.9946773648262024,-0.1787903606891632,0.9946571588516235,0.3652924597263336,0.887248158454895,0.4468717575073242,0.9474278092384338,0.5728027820587158,1.0091313123703003,-0.24696090817451477,0.9980465173721313,116.8503708359892,60.71540671543915
D,0.4916796088218689,0.4107159376144409,-0.2384345829486847,0.9999944567680359,0.5026941299438477,0.48273324966430664,0.05952046811580658,0.9999644160270691,0.43526890873908997,0.4952131509780884,-0.14828161895275116,0.9999977946281433,0.4683234691619873,0.7362939119338989,0.09357534348964691,0.9999334812164307,0.4392731189727783,0.7326831221580505,-0.09355782717466354,0.9999966621398926,0.43827179074287415,0.8898627161979675,0.1945633590221405,0.895768940448761,0.5409549474716187,0.7856411933898926,-0.24645239114761353,0.9984397888183594,0.3682902157306671,0.8311840891838074,0.44996392726898193,0.943774938583374,0.5387536287307739,0.9739172458648682,-0.18406885862350464,0.9990088939666748,0.35519030690193176,0.8117628693580627,0.4760233759880066,0.9507659673690796,0.5298986434936523,0.9957663416862488,-0.1767413169145584,0.9946131706237793,0.36541905999183655,0.8866004347801208,0.46285560727119446,0.9464113116264343,0.5730645060539246,1.0089526176452637,-0.24550305306911469,0.9980551600456238,116.8415940760029,61.092828850815394
D,0.4916183650493622,0.41102635860443115,-0.2401551455259323,0.9999945163726807,0.5026211738586426,0.48254165053367615,0.05888208746910095,0.9999657869338989,0.4352836608886719,0.49504563212394714,-0.1488291174173355,0.9999977946281433,0.4683711528778076,0.7363447546958923,0.0938551127910614,0.9999356865882874,0.4392941892147064,0.7327123284339905,-0.09384291619062424,0.9999967217445374,0.43824875354766846,0.8896430730819702,0.19820351898670197,0.8960133194923401,0.5411261916160583,0.785889744758606,-0.24651531875133514,0.9984552264213562,0.36829817295074463,0.8313941359519958,0.4565120339393616,0.9430989623069763,0.5387893319129944,0.97414231300354,-0.18557240068912506,0.999012291431427,0.35516318678855896,0.8117537498474121,0.4828619062900543,0.9502496123313904,0.5299199223518372,0.996105432510376,-0.1783793866634369,0.9946125149726868,0.36550143361091614,0.8863382935523987,0.4698636829853058,0.9459178447723389,0.5730903744697571,1.0089478492736816,-0.24736562371253967,0.9980664253234863,116.86269224756433,61.33204628340858
D,0.4909540116786957,0.4113423824310303,-0.24153055250644684,0.9999947547912598,0.5024017691612244,0.4822477102279663,0.058685559779405594,0.9999685883522034,0.43521323800086975,0.49482202529907227,-0.1484079211950302,0.9999978542327881,0.46857529878616333,0.7361406683921814,0.09425069391727448,0.9999405741691589,0.4393046200275421,0.732641875743866,-0.09424737840890884,0.9999969601631165,0.43822041153907776,0.8893935084342957,0.2042471021413803,0.8966710567474365,0.5413950085639954,0.7862046957015991,-0.24848157167434692,0.9984897971153259,0.3682948648929596,0.8314363360404968,0.468697190284729,0.942230761051178,0.5388655662536621,0.9747074842453003,-0.19093355536460876,0.9990261197090149,0.35512182116508484,0.8117594122886658,0.4955882728099823,0.9494786858558655,0.5300830602645874,0.9968801736831665,-0.18413317203521729,0.9946302771568298,0.3656468093395233,0.8860588669776917,0.48107045888900757,0.9454034566879272,0.5733839869499207,1.0088977813720703,-0.2562830150127411,0.9981024265289307,116.91545040068209,61.55026255320318
D,0.49065956473350525,0.41063639521598816,-0.23668040335178375,0.9999950528144836,0.5014785528182983,0.48131465911865234,0.059031106531620026,0.9999710321426392,0.43505793809890747,0.49315735697746277,-0.1480751633644104,0.9999979734420776,0.46864375472068787,0.7359853982925415,0.09431631863117218,0.9999446868896484,0.439409077167511,0.7324974536895752,-0.09431462734937668,0.9999971985816956,0.43807166814804077,0.8883274793624878,0.20550747215747833,0.8977480530738831,0.541468620300293,0.7863412499427795,-0.24905134737491608,0.998529314994812,0.3680001497268677,0.8315719366073608,0.4659389555454254,0.9423180818557739,0.5388838052749634,0.9753250479698181,-0.1919092833995819,0.9990463852882385,0.3546816408634186,0.8117640018463135,0.4924526810646057,0.9495349526405334,0.5301626324653625,0.9975920915603638,-0.18513554334640503,0.9946956038475037,0.3656749427318573,0.885441780090332,0.47791704535484314,0.9458091259002686,0.5736289024353027,1.0087779760360718,-0.257328063249588,0.9981464743614197,117.03128030270585,62.34112439942885
D,0.4907664358615875,0.4101339876651764,-0.23411041498184204,0.999995231628418,0.5010499358177185,0.4806665778160095,0.05961267650127411,0.9999722242355347,0.43498310446739197,0.49218982458114624,-0.1477278172969818,0.9999980330467224,0.4686411917209625,0.735943078994751,0.0943286195397377,0.9999464750289917,0.4394782483577728,0.732438862323761,-0.09432718902826309,0.9999973177909851,0.4379904270172119,0.8875940442085266,0.2064294070005417,0.8985392451286316,0.5414644479751587,0.7863956093788147,-0.2491372525691986,0.9985491633415222,0.3677993714809418,0.8312276601791382,0.46521642804145813,0.9426946043968201,0.5388851165771484,0.97560054063797,-0.19179654121398926,0.999057412147522,0.3544444143772125,0.8117587566375732,0.49158912897109985,0.9498922228813171,0.5301786065101624,0.9977682828903198,-0.18501202762126923,0.9947449564933777,0.3656769394874573,0.8851419687271118,0.4771513044834137,0.9463469386100769,0.5736942887306213,1.0087547302246094,-0.25698935985565186,0.9981709122657776,117.10045998918088,62.66040648645546
D,0.4915957748889923,0.4009080231189728,-0.22711052000522614,0.9999952912330627,0.5003763437271118,0.47384926676750183,0.06142507866024971,0.9999738335609436,0.43484023213386536,0.48393577337265015,-0.1454470157623291,0.999998152256012,0.4686509072780609,0.7290832996368408,0.09411947429180145,0.9999483227729797,0.4395122528076172,0.727189838886261,-0.09411091357469559,0.9999973773956299,0.4379380941390991,0.8821544051170349,0.1999039202928543,0.8991849422454834,0.5408862829208374,0.785439670085907,-0.25053080916404724,0.9985448718070984,0.3659515976905823,0.829328715801239,0.46449580788612366,0.9419719576835632,0.5388323068618774,0.9762534499168396,-0.19223347306251526,0.9990609288215637,0.35223570466041565,0.8112384080886841,0.490458220243454,0.9493929147720337,0.5301761627197266,0.9982439875602722,-0.1855212301015854,0.994706928730011,0.3651283085346222,0.8847495913505554,0.473489910364151,0.9460359215736389,0.5738378167152405,1.0087635517120361,-0.2606376111507416,0.9981751441955566,119.26508342099311,65.07315743067323
D,0.4922172427177429,0.3973204791545868,-0.22644805908203125,0.999995231628418,0.5002690553665161,0.47115424275398254,0.06148746237158775,0.9999744296073914,0.43478652834892273,0.4808766543865204,-0.14465101063251495,0.999998152256012,0.4686519205570221,0.7254316806793213,0.09385642409324646,0.9999486207962036,0.4394708573818207,0.7244755029678345,-0.09384255856275558,0.9999973773956299,0.43792441487312317,0.8793817162513733,0.19692149758338928,0.8988866209983826,0.5405038595199585,0.7849450707435608,-0.2511056363582611,0.9985241889953613,0.36542215943336487,0.8282718658447266,0.46335354447364807,0.9407258629798889,0.538806140422821,0.9766601920127869,-0.19222614169120789,0.999053955078125,0.3515205979347229,0.8108871579170227,0.4895644187927246,0.9483450055122375,0.5301654934883118,0.9983986616134644,-0.18552573025226593,0.9946178793907166,0.36492034792900085,0.884552538394928,0.47332218289375305,0.9450857639312744,0.5738850235939026,1.0089548826217651,-0.26146504282951355,0.998156726360321,120.3937050281128,66.10596567237799
D,0.4925221800804138,0.38977304100990295,-0.21806012094020844,0.9999946355819702,0.49886468052864075,0.46505215764045715,0.06443589925765991,0.9999730587005615,0.4340578317642212,0.47488924860954285,-0.14474472403526306,0.999998152256012,0.4685348570346832,0.7188976407051086,0.09383098781108856,0.9999473690986633,0.43934687972068787,0.7175480723381042,-0.09381149709224701,0.9999973773956299,0.43735024333000183,0.8731516003608704,0.191451758146286,0.898155152797699,0.5388815402984619,0.7824901938438416,-0.25917503237724304,0.9985315799713135,0.3627736270427704,0.8279276490211487,0.4684084355831146,0.9402381181716919,0.5383278727531433,0.9767857193946838,-0.19279363751411438,0.999068021774292,0.34967684745788574,0.8105155229568481,0.4949936270713806,0.9477733373641968,0.5296319127082825,0.9984931945800781,-0.18592844903469086,0.9945493340492249,0.3644528388977051,0.8840298652648926,0.47129952907562256,0.9453768134117126,0.5737329721450806,1.0092661380767822,-0.2662677764892578,0.9981734752655029,122.95946390198773,70.19609691307097
D,0.49275097250938416,0.3882170617580414,-0.21433936059474945,0.9999942183494568,0.4986129403114319,0.4640313386917114,0.06635908037424088,0.9999717473983765,0.43402138352394104,0.4735758304595947,-0.1440771520137787,0.9999980926513672,0.46848681569099426,0.7184260487556458,0.09376426786184311,0.9999462366104126,0.4391757845878601,0.7168498635292053,-0.09373807162046432,0.9999973177909851,0.4373008906841278,0.8723925352096558,0.1865660548210144,0.89772629737854,0.5386208295822144,0.7816282510757446,-0.26017099618911743,0.9985230565071106,0.36262428760528564,0.8281470537185669,0.4599388539791107,0.9399680495262146,0.5382844805717468,0.9766828417778015,-0.19338200986385345,0.9990629553794861,0.3497267961502075,0.8103025555610657,0.48689010739326477,0.9473739862442017,0.5295576453208923,0.9983117580413818,-0.1864393949508667,0.9944883584976196,0.3642510175704956,0.8840283155441284,0.46298086643218994,0.9453290104866028,0.5735637545585632,1.0092920064926147,-0.2664596736431122,0.998164176940918,122.98137475759054,70.80384192116352
M,0.48406243324279785,0.27155783772468567,-0.1883469820022583,0.9999927282333374,0.47857868671417236,0.3484381437301636,0.07014809548854828,0.9999449253082275,0.42449283599853516,0.3551732301712036,-0.19469720125198364,0.9999988079071045,0.4530547559261322,0.6092246770858765,0.10081105679273605,0.9997724294662476,0.42708706855773926,0.6113556623458862,-0.10076088458299637,0.9999911189079285,0.41192150115966797,0.7588617205619812,0.22744174301624298,0.9087729454040527,0.5018623471260071,0.764007568359375,-0.20233207941055298,0.9979372024536133,0.34619924426078796,0.8234415054321289,0.45097893476486206,0.9681696891784668,0.5311033725738525,0.9639192819595337,-0.17146892845630646,0.9990873336791992,0.3334152400493622,0.8334125876426697,0.4724771976470947,0.967932403087616,0.5266234874725342,0.988274872303009,-0.17192646861076355,0.9950370192527771,0.3699975311756134,0.8832279443740845,0.43629807233810425,0.9694112539291382,0.5671481490135193,0.9997811317443848,-0.28399768471717834,0.9981804490089417,162.2240819589176,149.86787422840075
M,0.48056942224502563,0.2602596580982208,-0.1911519318819046,0.9999919533729553,0.4742657542228699,0.33906757831573486,0.05882875621318817,0.9999237060546875,0.4217373728752136,0.34467586874961853,-0.20581723749637604,0.9999988675117493,0.4500700831413269,0.5986369252204895,0.09923949092626572,0.9995878338813782,0.42591747641563416,0.6033748388290405,-0.09920880943536758,0.9999849200248718,0.40585967898368835,0.7419748306274414,0.24059829115867615,0.8627365827560425,0.4913907051086426,0.7690384984016418,-0.17277339100837708,0.9967411756515503,0.34546521306037903,0.8228916525840759,0.4635043442249298,0.9594836831092834,0.5307663083076477,0.96297687292099,-0.14199276268482208,0.9985327124595642,0.3331858813762665,0.8326102495193481,0.4846893548965454,0.9605149030685425,0.5276718735694885,0.9883565306663513,-0.14202982187271118,0.9933380484580994,0.370069682598114,0.8830204606056213,0.44856026768684387,0.9611213803291321,0.5702010989189148,0.9993351101875305,-0.24908530712127686,0.997128963470459,169.91203318105894,160.40476680421028
M,0.4793909788131714,0.2583274841308594,-0.19290775060653687,0.9999916553497314,0.4725531339645386,0.3370067775249481,0.056523144245147705,0.9999188184738159,0.42072585225105286,0.34382736682891846,-0.20817463099956512,0.9999988675117493,0.4491097331047058,0.5968276262283325,0.09900812804698944,0.9995373487472534,0.4251471161842346,0.6021990180015564,-0.09898500144481659,0.9999830722808838,0.40439292788505554,0.7404059171676636,0.2439136505126953,0.8456648588180542,0.4890851378440857,0.770067036151886,-0.17350587248802185,0.9963675737380981,0.3453841507434845,0.8219082355499268,0.46716347336769104,0.9556219577789307,0.529355525970459,0.9629138708114624,-0.1429883986711502,0.998304009437561,0.33318188786506653,0.8324577212333679,0.4883573055267334,0.9571401476860046,0.5274260640144348,0.9876625537872314,-0.14293351769447327,0.992571234703064,0.36998340487480164,0.882815420627594,0.4531201720237732,0.957488477230072,0.5683389902114868,0.9991943836212158,-0.24878568947315216,0.9966763854026794,170.94407149077333,161.3939172087035
